"","FechaInicio","Delito","Categoria","Sexo","Edad","CalidadJuridica","FechaHecho","HoraHecho","HoraInicio","geopoint","AlcaldiaHechos","ColoniaHechos","persona_fisica"
"817","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA","16/12/2019",16:30:00,14:44:00,"19.5127174637,-99.2068027601","AZCAPOTZALCO","EL ROSARIO",TRUE
"818","26/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",51,"VICTIMA Y DENUNCIANTE","19/12/2019",20:00:00,14:45:00,"19.3768049154,-99.1746667935","BENITO JUAREZ","TLACOQUEMECATL",TRUE
"819","26/12/2019","ROBO A CASA HABITACION SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",53,"VICTIMA Y DENUNCIANTE","24/12/2019",09:00:00,14:46:00,"19.505600201,-99.1224195999","GUSTAVO A MADERO","SAN PEDRO ZACATENCO",TRUE
"820","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",36,"VICTIMA Y DENUNCIANTE","02/12/2019",17:00:00,14:53:00,"19.3308216966,-99.0046048002","IZTAPALAPA","LOMAS DE LA ESTANCIA",TRUE
"821","26/12/2019","PERDIDA DE LA VIDA POR ENFERMEDAD","HECHO NO DELICTIVO","Masculino",NA,"CADAVER","22/12/2019",11:00:00,15:00:00,"19.3449392671,-99.0234520638","IZTAPALAPA","CITLALLI",TRUE
"822","26/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL","DELITO DE BAJO IMPACTO","Masculino",35,"VICTIMA","25/12/2019",07:47:00,15:00:00,"19.3324586654,-99.2158623815","LA MAGDALENA CONTRERAS","INDEPENDENCIA BATAN NORTE",TRUE
"823","26/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",NA,"VICTIMA Y DENUNCIANTE","09/12/2019",20:20:00,15:12:00,"19.4417571992,-99.2004049004","MIGUEL HIDALGO","AMPLIACIÓN GRANADA",TRUE
"824","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",23,"VICTIMA Y DENUNCIANTE","26/12/2019",14:15:00,15:13:00,"19.3484123037,-99.2975068997","CUAJIMALPA DE MORELOS","CONTADERO",TRUE
"825","26/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Femenino",54,"VICTIMA Y DENUNCIANTE","25/12/2019",13:00:00,15:15:00,"19.3748306688,-99.144213974","BENITO JUAREZ","SAN SIMÓN TICUMAC",TRUE
"826","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","21/11/2019",12:00:00,15:20:00,"19.3235933971,-99.2897246312","ALVARO OBREGON","SANTA ROSA XOCHIAC",TRUE
"827","26/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A BIENES INMUEBLES","DELITO DE BAJO IMPACTO","Femenino",29,"VICTIMA Y DENUNCIANTE","26/12/2019",10:00:00,15:23:00,"19.4552522548,-99.140674351","CUAUHTEMOC","NONOALCO TLATELOLCO",TRUE
"828","26/12/2019","ROBO A TRANSEUNTE EN NEGOCIO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","23/12/2019",06:30:00,15:23:00,"19.2351297713,-99.164246569","TLALPAN","SAN MIGUEL XICALCO",TRUE
"829","26/12/2019","ROBO A NEGOCIO SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","26/12/2019",14:50:00,15:24:00,"19.2915147758,-99.0178609752","TLAHUAC","SAN FRANCISCO TLALTENCO",TRUE
"830","26/12/2019","LESIONES CULPOSAS","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","02/12/2019",08:00:00,15:26:00,"19.5435697753,-99.1487890967","GUSTAVO A MADERO","LOMA LA PALMA",TRUE
"831","26/12/2019","LA ADMINISTRACION DE JUSTICIA","DELITO DE BAJO IMPACTO","Femenino",47,"VICTIMA Y DENUNCIANTE","19/10/2018",12:00:00,15:27:00,NA,"IZTAPALAPA",NA,TRUE
"832","26/12/2019","ROBO A CASA HABITACION SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",59,"VICTIMA Y DENUNCIANTE","21/10/2019",19:30:00,15:30:00,"19.4708093015,-99.1436479003","GUSTAVO A MADERO","HÉROE DE NACOZARI",TRUE
"833","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",43,"VICTIMA Y DENUNCIANTE","26/12/2019",10:30:00,15:33:00,"19.4059568029,-99.1998129003","MIGUEL HIDALGO","DANIEL GARZA",TRUE
"834","26/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA","26/12/2019",09:15:00,15:34:00,"19.3992308021,-99.1014470004","IZTACALCO","GRANJAS MÉXICO",TRUE
"835","26/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA Y DENUNCIANTE","23/12/2019",16:30:00,15:34:00,"19.4909092619,-99.0774838951","GUSTAVO A MADERO","SAN FELIPE DE JESÚS",FALSE
"836","26/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",73,"VICTIMA Y DENUNCIANTE","14/12/2019",14:30:00,15:35:00,"19.2853644162,-99.1979379994","TLALPAN","MIGUEL HIDALGO 2A SECCIÓN",TRUE
"837","26/12/2019","NARCOMENUDEO POSESION SIMPLE","DELITO DE BAJO IMPACTO","Masculino",27,"VICTIMA Y DENUNCIANTE","26/12/2019",14:05:00,15:36:00,"19.2905077532,-99.0636203528","IZTAPALAPA","PREDIO EL MOLINO",TRUE
"838","26/12/2019","ROBO DE PLACA DE AUTOMOVIL","DELITO DE BAJO IMPACTO","Femenino",54,"VICTIMA Y DENUNCIANTE","24/12/2019",16:00:00,15:38:00,"19.3541746051,-99.2014326379","ALVARO OBREGON","PILARES AGUILAS",TRUE
"839","26/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",44,"VICTIMA Y DENUNCIANTE","24/12/2019",02:00:00,15:44:00,"19.4052765935,-99.1432669466","CUAUHTEMOC","ALGARIN",TRUE
"840","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",67,"VICTIMA Y DENUNCIANTE","22/12/2019",03:30:00,15:45:00,"19.2493193992,-99.1298393999","XOCHIMILCO","SANTIAGO TEPALCATLALPAN",TRUE
"841","26/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",28,"VICTIMA Y DENUNCIANTE","26/12/2019",11:50:00,15:47:00,"19.3195762973,-99.1617220997","COYOACAN","AJUSCO",TRUE
"842","26/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",37,"VICTIMA Y DENUNCIANTE","23/12/2019",16:20:00,15:48:00,"19.3413905492,-99.1437664006","COYOACAN","ATLÁNTIDA",TRUE
"843","26/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",50,"VICTIMA Y DENUNCIANTE","26/12/2019",12:00:00,15:48:00,"19.3925913463,-99.1014261969","IZTACALCO","GABRIEL RAMOS MILLÁN",TRUE
"844","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",27,"VICTIMA Y DENUNCIANTE","24/12/2019",00:00:00,15:50:00,"19.3802517973,-99.2384038493","ALVARO OBREGON","GAMITOS",TRUE
"845","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",79,"VICTIMA Y DENUNCIANTE","12/12/2019",02:00:00,15:52:00,"19.3574892018,-99.1031514997","IZTAPALAPA","SANTA BÁRBARA",TRUE
"846","26/12/2019","ABANDONO DE PERSONA","DELITO DE BAJO IMPACTO","Femenino",11,"VICTIMA","26/12/2019",16:20:00,15:57:00,"19.3662103827,-99.1587722163","BENITO JUAREZ","SANTA CRUZ ATOYAC",TRUE
"847","26/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",26,"VICTIMA Y DENUNCIANTE","26/12/2019",12:00:00,15:57:00,"19.2340471036,-99.0938674001","XOCHIMILCO","LA JOYA",TRUE
"848","26/12/2019","ROBO DE VEHICULO DE SERVICIO PARTICULAR CON VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",51,"VICTIMA Y DENUNCIANTE","26/12/2019",07:00:00,15:58:00,NA,"OCOYOACAC",NA,TRUE
"849","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",24,"VICTIMA Y DENUNCIANTE","25/12/2019",07:00:00,16:05:00,"19.3042986974,-99.0487443003","TLAHUAC","SANTA ANA PONIENTE",TRUE
"850","26/12/2019","ABUSO DE AUTORIDAD","DELITO DE BAJO IMPACTO","Masculino",43,"VICTIMA Y DENUNCIANTE","23/12/2019",15:00:00,16:08:00,"19.4810994332,-99.219206894","AZCAPOTZALCO","AMPLIACIÓN SAN PEDRO XALPA",TRUE
"851","26/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",24,"VICTIMA Y DENUNCIANTE","24/12/2019",12:00:00,16:15:00,"19.3667566647,-99.1771808981","BENITO JUAREZ","ACTIPAN",TRUE
"852","26/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",38,"VICTIMA Y DENUNCIANTE","25/12/2019",12:56:00,16:17:00,"19.2232338553,-99.2084537931","TLALPAN","SANTO TOMAS AJUSCO",TRUE
"853","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",37,"VICTIMA Y DENUNCIANTE","24/12/2019",12:00:00,16:19:00,"19.4595805559,-99.1516175336","CUAUHTEMOC","ATLAMPA",TRUE
"854","26/12/2019","ROBO A PASAJERO A BORDO DE TRANSPORTE PÚBLICO CON VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",44,"VICTIMA Y DENUNCIANTE","19/12/2019",22:30:00,16:20:00,"19.3912667549,-99.047251815","IZTAPALAPA","UNIDAD EJÉRCITO CONSTITUCIONALISTA",TRUE
"855","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",27,"VICTIMA Y DENUNCIANTE","19/12/2019",19:00:00,16:21:00,"19.2488338609,-99.0896927866","XOCHIMILCO","SAN JERÓNIMO",TRUE
"856","26/12/2019","NARCOMENUDEO POSESION SIMPLE","DELITO DE BAJO IMPACTO",NA,NA,"VICTIMA","26/12/2019",15:50:00,16:23:00,"19.35016586,-99.1107834762","IZTAPALAPA","MINERVA",FALSE
"857","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",35,"VICTIMA Y DENUNCIANTE","21/12/2019",02:44:00,16:23:00,"19.2428584601,-99.131412227","XOCHIMILCO","SANTIAGO TEPALCATLALPAN",TRUE
"858","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",30,"VICTIMA Y DENUNCIANTE","24/12/2019",10:20:00,16:24:00,"19.2898912342,-99.1143940971","TLALPAN","GRANJAS COAPA",TRUE
"859","26/12/2019","INSOLVENCIA ALIMENTARIA","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA","27/09/2018",15:36:00,16:28:00,"19.4727361455,-99.0905155735","GUSTAVO A MADERO","INDECO",TRUE
"860","26/12/2019","ROBO A PASAJERO A BORDO DE PESERO COLECTIVO CON VIOLENCIA","ROBO A PASAJERO A BORDO DE MICROBUS CON Y SIN VIOLENCIA","Masculino",24,"VICTIMA Y DENUNCIANTE","23/12/2019",19:00:00,16:29:00,"19.3398614125,-98.9767331753","IZTAPALAPA","AMPLIACIÓN EMILIANO ZAPATA",TRUE
"861","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","12/05/2019",11:20:00,16:37:00,"19.3004846768,-99.2541144164","LA MAGDALENA CONTRERAS","LA CARBONERA",TRUE
"862","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",45,"VICTIMA Y DENUNCIANTE","25/12/2019",21:00:00,16:53:00,"19.49202257,-99.1166624656","GUSTAVO A MADERO","SANTA ISABEL TOLA",TRUE
"863","26/12/2019","ABUSO SEXUAL","DELITO DE BAJO IMPACTO","Femenino",44,"VICTIMA Y DENUNCIANTE","20/12/2019",20:00:00,16:53:00,NA,"CUAUHTEMOC",NA,TRUE
"864","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",52,"VICTIMA Y DENUNCIANTE","26/12/2019",12:00:00,16:57:00,"19.4982587687,-99.0879424615","GUSTAVO A MADERO","NUEVA ATZACOALCO",TRUE
"865","26/12/2019","PERDIDA DE LA VIDA POR OTRAS CAUSAS","HECHO NO DELICTIVO","Masculino",50,"CADAVER","26/12/2019",15:47:00,16:59:00,"19.4191318029,-99.1549052","CUAUHTEMOC","ROMA NORTE",TRUE
"866","26/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Masculino",34,"VICTIMA Y DENUNCIANTE","26/12/2016",12:30:00,17:06:00,"19.4414290298,-99.0909199106","VENUSTIANO CARRANZA","PENSADOR MEXICANO",TRUE
"867","26/12/2019","ROBO A CASA HABITACION SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",49,"VICTIMA Y DENUNCIANTE","24/12/2019",04:30:00,17:18:00,NA,"GUSTAVO A MADERO",NA,TRUE
"868","26/12/2019","HOMICIDIO CULPOSO POR TRÁNSITO VEHICULAR (ATROPELLADO)","DELITO DE BAJO IMPACTO","Masculino",24,"CADAVER","26/12/2019",14:00:00,17:22:00,"19.4377822023,-99.1552030998","CUAUHTEMOC","TABACALERA",TRUE
"869","26/12/2019","ROBO DE OBJETOS","DELITO DE BAJO IMPACTO","Femenino",56,"VICTIMA Y DENUNCIANTE","21/12/2019",18:30:00,17:36:00,"19.2978654568,-99.2610561596","LA MAGDALENA CONTRERAS","EL OCOTAL",TRUE
"870","26/12/2019","ROBO DE DOCUMENTOS","DELITO DE BAJO IMPACTO","Masculino",31,"VICTIMA Y DENUNCIANTE","26/12/2019",15:25:00,17:44:00,"19.4089118229,-99.1242232908","VENUSTIANO CARRANZA","JAMAICA",TRUE
"871","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","03/12/2019",10:00:00,18:06:00,"19.4443036985,-99.1347067091","CUAUHTEMOC","MORELOS",TRUE
"872","26/12/2019","USURPACIÓN DE IDENTIDAD","DELITO DE BAJO IMPACTO","Femenino",63,"VICTIMA Y DENUNCIANTE","21/12/2019",16:19:00,18:10:00,"19.3791743332,-99.101687118","IZTAPALAPA","LOS PICOS VI-B",TRUE
"873","26/12/2019","ROBO A CASA HABITACION SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",21,"VICTIMA Y DENUNCIANTE","24/12/2019",12:00:00,18:11:00,"19.3297155918,-99.0527379097","IZTAPALAPA","INSURGENTES",TRUE
"874","26/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","28/11/2019",11:00:00,18:16:00,"19.3865577976,-99.1746791499","BENITO JUAREZ","DEL VALLE CENTRO",TRUE
"875","26/12/2019","TENTATIVA DE EXTORSION","DELITO DE BAJO IMPACTO","Masculino",44,"VICTIMA Y DENUNCIANTE","26/12/2019",15:24:00,18:19:00,"19.4931801023,-99.1805420997","AZCAPOTZALCO","SAN ANDRÉS",TRUE
"876","26/12/2019","DESPOJO","DELITO DE BAJO IMPACTO","Masculino",57,"VICTIMA Y DENUNCIANTE","26/12/2019",15:45:00,18:25:00,"19.4464898459,-99.1493373177","CUAUHTEMOC","BUENAVISTA",TRUE
"877","26/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Femenino",58,"VICTIMA Y DENUNCIANTE","20/11/2019",20:00:00,18:27:00,"19.3441657175,-99.2122278573","ALVARO OBREGON","LOMAS DE LOS ANGELES DEL PUEBLO TETELPAN",TRUE
"878","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",54,"VICTIMA Y DENUNCIANTE","25/12/2019",18:30:00,18:27:00,"19.3046275043,-99.3353306004","CUAJIMALPA DE MORELOS","LA PILA",TRUE
"879","26/12/2019","ROBO A CASA HABITACION SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",47,"VICTIMA Y DENUNCIANTE","24/12/2019",21:00:00,18:35:00,"19.4586953107,-99.110368174","GUSTAVO A MADERO","CUCHILLA LA JOYA",TRUE
"880","26/12/2019","DAÑO EN PROPIEDAD AJENA INTENCIONAL A AUTOMOVIL","DELITO DE BAJO IMPACTO","Masculino",70,"VICTIMA Y DENUNCIANTE","26/12/2019",06:45:00,18:39:00,"19.3077895834,-99.131771857","COYOACAN","LOS GIRASOLES",TRUE
"881","26/12/2019","LESIONES INTENCIONALES","DELITO DE BAJO IMPACTO","Masculino",20,"VICTIMA","26/12/2019",16:02:00,18:44:00,"19.1964202991,-99.0195567998","MILPA ALTA","SANTA CRUZ (VILLA MILPA ALTA)",TRUE
"882","26/12/2019","PERDIDA DE LA VIDA POR OTRAS CAUSAS","HECHO NO DELICTIVO","Masculino",NA,"CADAVER","26/12/2019",16:00:00,18:52:00,NA,"TLAHUAC",NA,TRUE
"883","26/12/2019","DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL","DELITO DE BAJO IMPACTO","Masculino",44,"VICTIMA Y DENUNCIANTE","26/10/2019",15:05:00,19:02:00,"19.3408673012,-99.1358437961","COYOACAN","CAMPESTRE CHURUBUSCO",TRUE
"884","26/12/2019","USURPACIÓN DE IDENTIDAD","DELITO DE BAJO IMPACTO","Femenino",28,"VICTIMA Y DENUNCIANTE","23/12/2019",18:00:00,19:03:00,"19.3623988035,-99.1843065153","BENITO JUAREZ","SAN JOSÉ INSURGENTES",TRUE
"885","26/12/2019","LESIONES INTENCIONALES POR GOLPES","DELITO DE BAJO IMPACTO","Masculino",60,"LESIONADO","26/12/2019",15:30:00,19:05:00,"19.428150438,-99.1237425404","VENUSTIANO CARRANZA","ZONA CENTRO",TRUE
"886","26/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","11/08/2019",10:00:00,19:05:00,"19.5170763326,-99.1371688214","GUSTAVO A MADERO","LA PURÍSIMA TICOMÁN",TRUE
"887","26/12/2019","TENTATIVA DE EXTORSION","DELITO DE BAJO IMPACTO","Femenino",23,"VICTIMA Y DENUNCIANTE","25/12/2019",10:00:00,19:12:00,"19.3378713339,-99.0099830979","IZTAPALAPA","LOMAS DE LA ESTANCIA",TRUE
"888","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Masculino",39,"VICTIMA Y DENUNCIANTE","24/12/2019",15:15:00,19:18:00,"19.3079676013,-99.1254097002","COYOACAN","LOS GIRASOLES",TRUE
"889","26/12/2019","ROBO A NEGOCIO SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Masculino",51,"VICTIMA Y DENUNCIANTE","25/12/2019",07:45:00,19:18:00,"19.3369532706,-99.1555704267","COYOACAN","PUEBLO DE LOS REYES",TRUE
"890","26/12/2019","ROBO DE MOTOCICLETA SIN VIOLENCIA","ROBO DE VEHÍCULO CON Y SIN VIOLENCIA","Masculino",NA,"VICTIMA Y DENUNCIANTE","26/12/2019",17:00:00,19:19:00,"19.3340413957,-99.1392785996","COYOACAN","EL CENTINELA",TRUE
"891","26/12/2019","DAÑO EN PROPIEDAD AJENA INTENCIONAL","DELITO DE BAJO IMPACTO","Masculino",56,"VICTIMA Y DENUNCIANTE","25/12/2019",22:00:00,19:19:00,"19.3424201069,-99.2251674305","ALVARO OBREGON","TETELPAN",TRUE
"892","26/12/2019","ROBO A CASA HABITACION SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",40,"VICTIMA Y DENUNCIANTE","26/12/2019",18:10:00,19:23:00,"19.402962303,-99.1204309005","IZTACALCO","SANTA ANITA",TRUE
"893","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",24,"VICTIMA Y DENUNCIANTE","01/08/2018",11:00:00,19:24:00,"19.4936585756,-99.1956261053","AZCAPOTZALCO","PASTEROS",TRUE
"894","26/12/2019","DDH REDES","HECHO NO DELICTIVO","Masculino",NA,"VICTIMA Y DENUNCIANTE","09/12/2019",12:00:00,19:30:00,"19.4886734708,-99.124386951","GUSTAVO A MADERO","LINDAVISTA",TRUE
"895","26/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",59,"VICTIMA Y DENUNCIANTE","22/12/2019",22:30:00,19:48:00,"19.3425880993,-99.0697802001","IZTAPALAPA","PARAJE SAN JUAN",TRUE
"896","26/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",36,"VICTIMA Y DENUNCIANTE","20/12/2019",12:00:00,19:56:00,"19.350644295,-99.1452969662","COYOACAN","CHURUBUSCO COUNTRY CLUB",TRUE
"897","26/12/2019","FALSIFICACION DE TITULOS AL PORTADOR Y DOCUMENTOS DE CREDITO PUBLICO","DELITO DE BAJO IMPACTO","Femenino",45,"VICTIMA Y DENUNCIANTE","10/12/2019",22:30:00,20:07:00,"19.4033153219,-99.140563805","BENITO JUAREZ","ÁLAMOS",TRUE
"898","26/12/2019","ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO","DELITO DE BAJO IMPACTO","Masculino",40,"VICTIMA Y DENUNCIANTE","26/12/2019",18:30:00,20:23:00,"19.3657533645,-99.2239980335","ALVARO OBREGON","COLINA DEL SUR",TRUE
"899","26/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",49,"VICTIMA Y DENUNCIANTE","13/11/2019",13:29:00,20:25:00,"19.4280154257,-99.193135857","MIGUEL HIDALGO","POLANCO",TRUE
"900","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",24,"VICTIMA Y DENUNCIANTE","25/12/2019",06:00:00,20:33:00,"19.4996675547,-99.1000594801","GUSTAVO A MADERO","GABRIEL HERNÁNDEZ",TRUE
"901","26/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","15/06/2019",15:00:00,20:34:00,"19.3366868909,-99.1440286407","COYOACAN","CIUDAD JARDÍN",TRUE
"902","26/12/2019","FRAUDE","DELITO DE BAJO IMPACTO","Masculino",24,"VICTIMA Y DENUNCIANTE","23/12/2019",13:42:00,20:42:00,"19.4621842002,-99.1152072997","GUSTAVO A MADERO","MÁRTIRES DE RÍO BLANCO",TRUE
"903","26/12/2019","ROBO A NEGOCIO CON VIOLENCIA","ROBO A NEGOCIO CON VIOLENCIA",NA,NA,"VICTIMA","26/12/2019",19:10:00,20:46:00,"19.2962157032,-99.2321031999","TLALPAN","PEDREGAL DE SAN NICOLÁS 1A SECCIÓN",FALSE
"904","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",3,"VICTIMA","22/12/2019",21:00:00,20:53:00,"19.4852108333,-99.0779807757","GUSTAVO A MADERO","CAMPESTRE ARAGÓN",TRUE
"905","26/12/2019","ROBO A CASA HABITACION SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",58,"VICTIMA Y DENUNCIANTE","26/12/2019",19:00:00,21:17:00,"19.4327303975,-99.2151391003","MIGUEL HIDALGO","REFORMA SOCIAL",TRUE
"906","26/12/2019","ROBO DE VEHICULO DE PEDALES","DELITO DE BAJO IMPACTO","Masculino",28,"VICTIMA Y DENUNCIANTE","26/12/2019",12:45:00,21:29:00,"19.3733773842,-99.1630224219","BENITO JUAREZ","SANTA CRUZ ATOYAC",TRUE
"907","26/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Masculino",19,"VICTIMA Y DENUNCIANTE","26/12/2019",21:00:00,21:34:00,"19.3736672015,-99.0157201998","IZTAPALAPA","SANTA MARTHA ACATITLA NORTE",TRUE
"908","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","26/12/2019",19:30:00,21:38:00,"19.4336206983,-99.0908968997","VENUSTIANO CARRANZA","MOCTEZUMA 2A SECCIÓN",TRUE
"909","26/12/2019","VIOLENCIA FAMILIAR","DELITO DE BAJO IMPACTO","Femenino",43,"VICTIMA Y DENUNCIANTE","26/12/2019",15:30:00,21:39:00,"19.2611853567,-99.1334792773","XOCHIMILCO","TEPEPAN",TRUE
"910","26/12/2019","ROBO A TRANSEUNTE EN PARQUES Y MERCADOS CON VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",25,"VICTIMA Y DENUNCIANTE","26/12/2019",18:30:00,21:48:00,"19.2856239439,-99.1355554407","TLALPAN","EX HACIENDA SAN JUAN DE DIOS",TRUE
"911","26/12/2019","ROBO A CASA HABITACION SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",43,"VICTIMA Y DENUNCIANTE","26/12/2019",20:55:00,22:01:00,"19.4398241737,-99.1119323159","VENUSTIANO CARRANZA","VENUSTIANO CARRANZA",TRUE
"912","26/12/2019","ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA","ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA","Femenino",46,"VICTIMA Y DENUNCIANTE","26/12/2019",18:30:00,22:04:00,"19.2965324027,-99.0353940532","TLAHUAC","SANTIAGO",TRUE
"913","26/12/2019","DESPOJO","DELITO DE BAJO IMPACTO","Masculino",NA,"VICTIMA Y DENUNCIANTE","26/12/2019",19:00:00,22:15:00,"19.4106411965,-99.0868630998","VENUSTIANO CARRANZA","GENERAL IGNACIO ZARAGOZA",TRUE
"914","26/12/2019","ROBO A NEGOCIO SIN VIOLENCIA","DELITO DE BAJO IMPACTO","Femenino",NA,"VICTIMA Y DENUNCIANTE","21/11/2019",00:23:00,22:29:00,"19.3484791022,-99.152534","COYOACAN","BARRIO SAN LUCAS",TRUE
"915","26/12/2019","ROBO DE ACCESORIOS DE AUTO","DELITO DE BAJO IMPACTO","Masculino",49,"VICTIMA Y DENUNCIANTE","25/12/2019",22:00:00,22:33:00,"19.2960359182,-99.1200338429","TLALPAN","RINCONADA LAS HADAS",TRUE
"916","26/12/2019","AMENAZAS","DELITO DE BAJO IMPACTO","Masculino",40,"VICTIMA Y DENUNCIANTE","26/12/2019",21:20:00,22:50:00,"19.3113579968,-99.2540093261","LA MAGDALENA CONTRERAS","SAN BERNABÉ OCOTEPEC",TRUE
